batch 1  MS-SSIM: 0.94155	0.97421	0.98348	0.98823	0.99111	0.99299	0.99432	0.99521	0.99580	0.99630	0.99667	0.99696	0.99727	0.99748	0.99762	0.99772
batch 2  MS-SSIM: 0.95225	0.98278	0.98979	0.99280	0.99455	0.99566	0.99646	0.99698	0.99734	0.99764	0.99787	0.99804	0.99822	0.99835	0.99843	0.99849
batch 3  MS-SSIM: 0.93652	0.97484	0.98512	0.98971	0.99236	0.99412	0.99525	0.99598	0.99650	0.99694	0.99728	0.99755	0.99781	0.99800	0.99813	0.99822
batch 4  MS-SSIM: 0.94332	0.97900	0.98789	0.99166	0.99379	0.99520	0.99610	0.99669	0.99711	0.99746	0.99774	0.99795	0.99816	0.99831	0.99842	0.99849
batch 5  MS-SSIM: 0.93364	0.97331	0.98421	0.98903	0.99173	0.99353	0.99472	0.99555	0.99615	0.99663	0.99701	0.99731	0.99759	0.99779	0.99794	0.99804
batch 6  MS-SSIM: 0.92664	0.96936	0.98172	0.98720	0.99031	0.99240	0.99380	0.99479	0.99550	0.99606	0.99652	0.99687	0.99720	0.99743	0.99761	0.99773
batch 7  MS-SSIM: 0.92419	0.96789	0.98072	0.98648	0.98979	0.99204	0.99349	0.99454	0.99528	0.99587	0.99636	0.99674	0.99709	0.99734	0.99753	0.99765
batch 8  MS-SSIM: 0.92621	0.96869	0.98107	0.98670	0.98996	0.99215	0.99357	0.99459	0.99531	0.99590	0.99637	0.99674	0.99709	0.99734	0.99753	0.99765
batch 9  MS-SSIM: 0.92895	0.96975	0.98164	0.98709	0.99024	0.99237	0.99377	0.99477	0.99548	0.99605	0.99650	0.99687	0.99720	0.99744	0.99762	0.99774
batch 10  MS-SSIM: 0.93405	0.97219	0.98316	0.98818	0.99107	0.99302	0.99429	0.99521	0.99586	0.99638	0.99679	0.99713	0.99743	0.99765	0.99781	0.99792
batch 11  MS-SSIM: 0.93051	0.97026	0.98190	0.98724	0.99031	0.99240	0.99379	0.99479	0.99550	0.99607	0.99653	0.99689	0.99722	0.99745	0.99763	0.99775
