batch 30  MS-SSIM: 0.91670	0.96134	0.97559	0.98243	0.98644	0.98921	0.99108	0.99244	0.99337	0.99416	0.99481	0.99535	0.99583	0.99617	0.99642	0.99660
batch 31  MS-SSIM: 0.91784	0.96189	0.97592	0.98268	0.98664	0.98937	0.99122	0.99256	0.99348	0.99426	0.99490	0.99543	0.99590	0.99623	0.99649	0.99666
batch 32  MS-SSIM: 0.91875	0.96229	0.97617	0.98285	0.98678	0.98949	0.99132	0.99265	0.99356	0.99434	0.99497	0.99550	0.99596	0.99629	0.99654	0.99671
batch 33  MS-SSIM: 0.91795	0.96185	0.97589	0.98266	0.98662	0.98936	0.99122	0.99256	0.99349	0.99427	0.99491	0.99545	0.99591	0.99625	0.99650	0.99667
batch 34  MS-SSIM: 0.91720	0.96127	0.97544	0.98227	0.98629	0.98908	0.99097	0.99235	0.99329	0.99409	0.99475	0.99529	0.99577	0.99611	0.99637	0.99655
batch 35  MS-SSIM: 0.91690	0.96118	0.97539	0.98225	0.98629	0.98909	0.99098	0.99236	0.99330	0.99410	0.99476	0.99531	0.99578	0.99613	0.99638	0.99656
batch 36  MS-SSIM: 0.91791	0.96168	0.97571	0.98248	0.98647	0.98924	0.99111	0.99247	0.99340	0.99419	0.99484	0.99538	0.99585	0.99619	0.99644	0.99662
batch 37  MS-SSIM: 0.91732	0.96155	0.97566	0.98250	0.98652	0.98930	0.99116	0.99252	0.99344	0.99423	0.99488	0.99542	0.99589	0.99622	0.99647	0.99665
batch 38  MS-SSIM: 0.91806	0.96198	0.97595	0.98272	0.98669	0.98943	0.99128	0.99261	0.99353	0.99431	0.99495	0.99548	0.99594	0.99627	0.99652	0.99669
batch 39  MS-SSIM: 0.91878	0.96239	0.97622	0.98292	0.98685	0.98956	0.99139	0.99271	0.99361	0.99438	0.99501	0.99553	0.99599	0.99631	0.99656	0.99673
batch 40  MS-SSIM: 0.91812	0.96188	0.97583	0.98259	0.98657	0.98933	0.99118	0.99252	0.99344	0.99423	0.99486	0.99540	0.99587	0.99620	0.99645	0.99663
batch 41  MS-SSIM: 0.91756	0.96163	0.97570	0.98252	0.98654	0.98932	0.99118	0.99253	0.99345	0.99424	0.99488	0.99542	0.99588	0.99622	0.99647	0.99665
batch 42  MS-SSIM: 0.91712	0.96123	0.97534	0.98220	0.98626	0.98908	0.99097	0.99234	0.99328	0.99408	0.99473	0.99528	0.99576	0.99611	0.99637	0.99655
batch 43  MS-SSIM: 0.91642	0.96077	0.97497	0.98190	0.98601	0.98886	0.99078	0.99217	0.99312	0.99394	0.99460	0.99516	0.99565	0.99600	0.99627	0.99645
batch 44  MS-SSIM: 0.91590	0.96049	0.97483	0.98179	0.98592	0.98879	0.99072	0.99212	0.99308	0.99391	0.99457	0.99513	0.99563	0.99598	0.99625	0.99644
batch 45  MS-SSIM: 0.91564	0.96038	0.97477	0.98176	0.98592	0.98880	0.99073	0.99213	0.99309	0.99392	0.99458	0.99514	0.99564	0.99599	0.99626	0.99645
batch 46  MS-SSIM: 0.91629	0.96089	0.97513	0.98204	0.98614	0.98897	0.99088	0.99226	0.99320	0.99402	0.99467	0.99522	0.99571	0.99606	0.99632	0.99651
batch 47  MS-SSIM: 0.91703	0.96125	0.97535	0.98220	0.98626	0.98908	0.99097	0.99234	0.99328	0.99408	0.99473	0.99528	0.99576	0.99610	0.99637	0.99655
batch 48  MS-SSIM: 0.91762	0.96166	0.97564	0.98243	0.98644	0.98922	0.99109	0.99244	0.99336	0.99416	0.99480	0.99534	0.99582	0.99616	0.99641	0.99659
batch 49  MS-SSIM: 0.91837	0.96201	0.97586	0.98259	0.98657	0.98932	0.99118	0.99252	0.99343	0.99422	0.99486	0.99539	0.99586	0.99620	0.99645	0.99663
batch 50  MS-SSIM: 0.91908	0.96245	0.97616	0.98282	0.98675	0.98947	0.99130	0.99262	0.99352	0.99430	0.99493	0.99545	0.99592	0.99625	0.99650	0.99667
batch 51  MS-SSIM: 0.91875	0.96216	0.97591	0.98259	0.98655	0.98930	0.99114	0.99248	0.99340	0.99419	0.99482	0.99536	0.99583	0.99617	0.99643	0.99660
batch 52  MS-SSIM: 0.91817	0.96176	0.97561	0.98235	0.98635	0.98913	0.99100	0.99235	0.99327	0.99408	0.99472	0.99526	0.99574	0.99609	0.99635	0.99653
batch 53  MS-SSIM: 0.91916	0.96230	0.97597	0.98261	0.98656	0.98929	0.99113	0.99246	0.99338	0.99417	0.99480	0.99534	0.99581	0.99615	0.99640	0.99658
batch 54  MS-SSIM: 0.92012	0.96282	0.97632	0.98287	0.98675	0.98945	0.99126	0.99258	0.99347	0.99425	0.99488	0.99541	0.99587	0.99621	0.99646	0.99663
batch 55  MS-SSIM: 0.92068	0.96320	0.97658	0.98306	0.98691	0.98958	0.99137	0.99266	0.99355	0.99432	0.99494	0.99546	0.99592	0.99625	0.99650	0.99667
batch 56  MS-SSIM: 0.92120	0.96344	0.97673	0.98317	0.98699	0.98965	0.99143	0.99272	0.99360	0.99437	0.99498	0.99550	0.99596	0.99628	0.99653	0.99670
