batch 1  MS-SSIM: 0.94731	0.98716	0.99384	0.99619	0.99729	0.99791	0.99829	0.99855	0.99873	0.99888	0.99898	0.99907	0.99915	0.99920	0.99924	0.99927
batch 2  MS-SSIM: 0.95824	0.98842	0.99412	0.99625	0.99726	0.99785	0.99824	0.99851	0.99870	0.99885	0.99898	0.99908	0.99916	0.99922	0.99927	0.99930
batch 3  MS-SSIM: 0.93639	0.97535	0.98547	0.98977	0.99214	0.99375	0.99488	0.99572	0.99632	0.99677	0.99715	0.99745	0.99771	0.99789	0.99802	0.99812
batch 4  MS-SSIM: 0.93988	0.97805	0.98742	0.99131	0.99337	0.99475	0.99570	0.99640	0.99690	0.99728	0.99760	0.99784	0.99806	0.99821	0.99832	0.99840
batch 5  MS-SSIM: 0.92993	0.97221	0.98356	0.98841	0.99104	0.99289	0.99417	0.99512	0.99580	0.99631	0.99676	0.99709	0.99739	0.99760	0.99776	0.99787
batch 6  MS-SSIM: 0.92314	0.96770	0.98019	0.98575	0.98890	0.99115	0.99268	0.99381	0.99461	0.99526	0.99580	0.99624	0.99663	0.99689	0.99710	0.99724
batch 7  MS-SSIM: 0.92737	0.96927	0.98109	0.98643	0.98944	0.99160	0.99308	0.99416	0.99493	0.99554	0.99606	0.99647	0.99683	0.99709	0.99728	0.99742
batch 8  MS-SSIM: 0.93163	0.97153	0.98263	0.98757	0.99034	0.99231	0.99367	0.99465	0.99536	0.99592	0.99639	0.99677	0.99710	0.99733	0.99751	0.99763
batch 9  MS-SSIM: 0.93479	0.97320	0.98375	0.98841	0.99100	0.99284	0.99410	0.99502	0.99567	0.99619	0.99663	0.99698	0.99729	0.99751	0.99767	0.99779
batch 10  MS-SSIM: 0.93015	0.97038	0.98173	0.98689	0.98979	0.99185	0.99326	0.99429	0.99503	0.99563	0.99612	0.99653	0.99688	0.99713	0.99731	0.99745
batch 11  MS-SSIM: 0.92663	0.96835	0.98045	0.98597	0.98908	0.99129	0.99280	0.99392	0.99471	0.99534	0.99588	0.99631	0.99668	0.99695	0.99715	0.99729
batch 12  MS-SSIM: 0.92949	0.96994	0.98151	0.98676	0.98970	0.99178	0.99320	0.99426	0.99501	0.99560	0.99611	0.99651	0.99687	0.99712	0.99730	0.99744
batch 13  MS-SSIM: 0.92756	0.96830	0.98019	0.98559	0.98870	0.99094	0.99247	0.99361	0.99441	0.99507	0.99562	0.99607	0.99646	0.99675	0.99697	0.99712
batch 14  MS-SSIM: 0.92915	0.96886	0.98048	0.98583	0.98890	0.99111	0.99263	0.99375	0.99455	0.99519	0.99573	0.99617	0.99656	0.99684	0.99705	0.99720
batch 15  MS-SSIM: 0.92658	0.96753	0.97964	0.98522	0.98842	0.99072	0.99232	0.99349	0.99433	0.99500	0.99557	0.99603	0.99643	0.99672	0.99694	0.99710
batch 16  MS-SSIM: 0.92753	0.96805	0.97996	0.98548	0.98865	0.99092	0.99248	0.99365	0.99446	0.99512	0.99567	0.99612	0.99651	0.99680	0.99701	0.99716
batch 17  MS-SSIM: 0.92622	0.96695	0.97906	0.98470	0.98796	0.99033	0.99197	0.99319	0.99404	0.99474	0.99532	0.99580	0.99623	0.99653	0.99676	0.99692
