batch 1  MS-SSIM: 0.94658	0.97515	0.98385	0.98841	0.99106	0.99288	0.99429	0.99532	0.99605	0.99664	0.99711	0.99746	0.99773	0.99793	0.99808	0.99818
batch 2  MS-SSIM: 0.91883	0.96251	0.97647	0.98361	0.98792	0.99075	0.99264	0.99398	0.99494	0.99569	0.99630	0.99676	0.99716	0.99743	0.99763	0.99777
batch 3  MS-SSIM: 0.93768	0.97248	0.98293	0.98814	0.99124	0.99327	0.99463	0.99559	0.99627	0.99682	0.99726	0.99758	0.99787	0.99807	0.99821	0.99831
batch 4  MS-SSIM: 0.92631	0.96680	0.97949	0.98565	0.98916	0.99153	0.99315	0.99432	0.99515	0.99582	0.99637	0.99678	0.99713	0.99739	0.99757	0.99770
batch 5  MS-SSIM: 0.92003	0.96320	0.97719	0.98395	0.98775	0.99035	0.99213	0.99345	0.99439	0.99513	0.99576	0.99623	0.99663	0.99692	0.99712	0.99728
batch 6  MS-SSIM: 0.91556	0.96076	0.97576	0.98293	0.98693	0.98968	0.99153	0.99293	0.99392	0.99471	0.99539	0.99590	0.99632	0.99663	0.99686	0.99703
batch 7  MS-SSIM: 0.91916	0.96224	0.97658	0.98348	0.98735	0.99002	0.99185	0.99320	0.99416	0.99493	0.99559	0.99608	0.99649	0.99679	0.99701	0.99717
batch 8  MS-SSIM: 0.92199	0.96421	0.97793	0.98451	0.98818	0.99069	0.99240	0.99366	0.99456	0.99527	0.99588	0.99633	0.99672	0.99699	0.99720	0.99735
batch 9  MS-SSIM: 0.92622	0.96675	0.97957	0.98569	0.98910	0.99142	0.99299	0.99416	0.99498	0.99564	0.99619	0.99661	0.99697	0.99722	0.99741	0.99755
batch 10  MS-SSIM: 0.92808	0.96771	0.98020	0.98614	0.98945	0.99171	0.99322	0.99434	0.99513	0.99576	0.99629	0.99670	0.99704	0.99729	0.99747	0.99760
batch 11  MS-SSIM: 0.92489	0.96623	0.97935	0.98559	0.98912	0.99150	0.99307	0.99424	0.99505	0.99569	0.99624	0.99666	0.99702	0.99727	0.99746	0.99759
batch 12  MS-SSIM: 0.92243	0.96510	0.97872	0.98524	0.98893	0.99139	0.99301	0.99419	0.99501	0.99567	0.99622	0.99666	0.99702	0.99728	0.99747	0.99761
batch 13  MS-SSIM: 0.92034	0.96394	0.97797	0.98468	0.98846	0.99097	0.99266	0.99390	0.99475	0.99544	0.99602	0.99647	0.99685	0.99712	0.99732	0.99746
batch 14  MS-SSIM: 0.91885	0.96294	0.97712	0.98398	0.98786	0.99045	0.99220	0.99349	0.99438	0.99510	0.99571	0.99618	0.99659	0.99687	0.99709	0.99724
batch 15  MS-SSIM: 0.92085	0.96389	0.97766	0.98433	0.98812	0.99067	0.99239	0.99365	0.99452	0.99523	0.99582	0.99629	0.99668	0.99696	0.99717	0.99731
batch 16  MS-SSIM: 0.92220	0.96485	0.97831	0.98482	0.98851	0.99098	0.99264	0.99386	0.99470	0.99538	0.99595	0.99640	0.99679	0.99705	0.99725	0.99740
batch 17  MS-SSIM: 0.92150	0.96454	0.97813	0.98470	0.98844	0.99093	0.99260	0.99383	0.99468	0.99536	0.99594	0.99639	0.99678	0.99705	0.99725	0.99740
batch 18  MS-SSIM: 0.92051	0.96402	0.97777	0.98445	0.98827	0.99081	0.99251	0.99375	0.99461	0.99530	0.99588	0.99635	0.99674	0.99702	0.99722	0.99737
batch 19  MS-SSIM: 0.92053	0.96373	0.97745	0.98415	0.98800	0.99058	0.99231	0.99357	0.99444	0.99515	0.99574	0.99622	0.99663	0.99691	0.99713	0.99728
batch 20  MS-SSIM: 0.92250	0.96493	0.97823	0.98471	0.98843	0.99092	0.99258	0.99380	0.99464	0.99532	0.99589	0.99635	0.99674	0.99702	0.99723	0.99738
batch 21  MS-SSIM: 0.92371	0.96550	0.97856	0.98494	0.98859	0.99105	0.99269	0.99390	0.99472	0.99540	0.99596	0.99641	0.99680	0.99707	0.99727	0.99742
batch 22  MS-SSIM: 0.92239	0.96476	0.97810	0.98460	0.98832	0.99082	0.99250	0.99373	0.99458	0.99527	0.99585	0.99631	0.99671	0.99699	0.99720	0.99734
batch 23  MS-SSIM: 0.92231	0.96458	0.97790	0.98439	0.98813	0.99065	0.99234	0.99358	0.99443	0.99514	0.99572	0.99620	0.99661	0.99689	0.99711	0.99726
batch 24  MS-SSIM: 0.92471	0.96579	0.97866	0.98493	0.98855	0.99097	0.99261	0.99380	0.99463	0.99530	0.99587	0.99632	0.99672	0.99699	0.99720	0.99735
batch 25  MS-SSIM: 0.92414	0.96553	0.97852	0.98483	0.98848	0.99093	0.99257	0.99377	0.99460	0.99529	0.99585	0.99631	0.99671	0.99699	0.99720	0.99735
batch 26  MS-SSIM: 0.92485	0.96607	0.97890	0.98512	0.98871	0.99112	0.99272	0.99390	0.99471	0.99538	0.99594	0.99639	0.99678	0.99705	0.99725	0.99740
batch 27  MS-SSIM: 0.92624	0.96689	0.97943	0.98550	0.98900	0.99134	0.99291	0.99406	0.99485	0.99550	0.99604	0.99648	0.99686	0.99712	0.99732	0.99746
batch 28  MS-SSIM: 0.92606	0.96661	0.97917	0.98526	0.98878	0.99116	0.99274	0.99390	0.99470	0.99537	0.99591	0.99637	0.99676	0.99703	0.99724	0.99738
batch 29  MS-SSIM: 0.92653	0.96699	0.97947	0.98549	0.98897	0.99131	0.99287	0.99401	0.99479	0.99545	0.99598	0.99643	0.99681	0.99708	0.99728	0.99743
batch 30  MS-SSIM: 0.92737	0.96762	0.97990	0.98581	0.98921	0.99150	0.99302	0.99414	0.99491	0.99555	0.99607	0.99651	0.99688	0.99715	0.99734	0.99748
batch 31  MS-SSIM: 0.92789	0.96798	0.98016	0.98601	0.98937	0.99163	0.99313	0.99424	0.99499	0.99562	0.99614	0.99656	0.99693	0.99719	0.99738	0.99752
batch 32  MS-SSIM: 0.92665	0.96745	0.97985	0.98583	0.98926	0.99156	0.99309	0.99420	0.99497	0.99560	0.99612	0.99655	0.99692	0.99718	0.99738	0.99752
batch 33  MS-SSIM: 0.92728	0.96771	0.97999	0.98593	0.98933	0.99161	0.99313	0.99424	0.99500	0.99563	0.99615	0.99658	0.99695	0.99721	0.99740	0.99754
batch 34  MS-SSIM: 0.92639	0.96732	0.97975	0.98576	0.98921	0.99153	0.99306	0.99418	0.99495	0.99559	0.99612	0.99655	0.99692	0.99719	0.99738	0.99752
batch 35  MS-SSIM: 0.92685	0.96764	0.97999	0.98595	0.98936	0.99164	0.99316	0.99426	0.99502	0.99565	0.99617	0.99659	0.99696	0.99722	0.99742	0.99755
batch 36  MS-SSIM: 0.92756	0.96792	0.98015	0.98606	0.98944	0.99170	0.99321	0.99431	0.99507	0.99569	0.99620	0.99663	0.99699	0.99725	0.99744	0.99758
batch 37  MS-SSIM: 0.92796	0.96820	0.98035	0.98621	0.98956	0.99181	0.99330	0.99438	0.99513	0.99574	0.99625	0.99667	0.99703	0.99728	0.99747	0.99760
batch 38  MS-SSIM: 0.92933	0.96886	0.98077	0.98651	0.98979	0.99198	0.99344	0.99450	0.99523	0.99583	0.99632	0.99673	0.99709	0.99733	0.99752	0.99765
batch 39  MS-SSIM: 0.92915	0.96865	0.98058	0.98633	0.98964	0.99185	0.99333	0.99439	0.99513	0.99574	0.99625	0.99666	0.99702	0.99728	0.99747	0.99760
batch 40  MS-SSIM: 0.92845	0.96813	0.98019	0.98601	0.98937	0.99162	0.99312	0.99421	0.99497	0.99559	0.99611	0.99653	0.99691	0.99717	0.99736	0.99750
batch 41  MS-SSIM: 0.92888	0.96833	0.98031	0.98609	0.98941	0.99166	0.99316	0.99424	0.99500	0.99562	0.99613	0.99656	0.99693	0.99718	0.99738	0.99752
batch 42  MS-SSIM: 0.92806	0.96789	0.98004	0.98590	0.98926	0.99153	0.99305	0.99416	0.99492	0.99555	0.99607	0.99650	0.99688	0.99714	0.99734	0.99748
batch 43  MS-SSIM: 0.92727	0.96748	0.97981	0.98573	0.98912	0.99142	0.99296	0.99407	0.99485	0.99549	0.99602	0.99645	0.99683	0.99710	0.99730	0.99744
batch 44  MS-SSIM: 0.92788	0.96790	0.98009	0.98594	0.98928	0.99155	0.99306	0.99416	0.99493	0.99556	0.99608	0.99651	0.99688	0.99714	0.99734	0.99748
batch 45  MS-SSIM: 0.92898	0.96845	0.98045	0.98619	0.98947	0.99170	0.99319	0.99427	0.99501	0.99564	0.99615	0.99657	0.99693	0.99719	0.99738	0.99752
batch 46  MS-SSIM: 0.92938	0.96864	0.98058	0.98629	0.98955	0.99176	0.99324	0.99431	0.99505	0.99567	0.99617	0.99659	0.99695	0.99721	0.99740	0.99753
batch 47  MS-SSIM: 0.93039	0.96915	0.98091	0.98652	0.98973	0.99191	0.99335	0.99441	0.99514	0.99574	0.99624	0.99665	0.99700	0.99725	0.99744	0.99757
batch 48  MS-SSIM: 0.93068	0.96927	0.98096	0.98655	0.98976	0.99192	0.99337	0.99443	0.99516	0.99576	0.99626	0.99666	0.99702	0.99727	0.99745	0.99758
batch 49  MS-SSIM: 0.93130	0.96965	0.98121	0.98673	0.98990	0.99203	0.99346	0.99450	0.99522	0.99582	0.99631	0.99671	0.99706	0.99730	0.99749	0.99762
batch 50  MS-SSIM: 0.93055	0.96926	0.98097	0.98657	0.98976	0.99192	0.99337	0.99442	0.99515	0.99576	0.99625	0.99666	0.99701	0.99726	0.99745	0.99758
batch 51  MS-SSIM: 0.93010	0.96905	0.98085	0.98649	0.98971	0.99189	0.99334	0.99440	0.99513	0.99574	0.99624	0.99665	0.99701	0.99726	0.99744	0.99758
batch 52  MS-SSIM: 0.92968	0.96885	0.98074	0.98642	0.98966	0.99185	0.99331	0.99438	0.99512	0.99573	0.99623	0.99664	0.99700	0.99725	0.99744	0.99757
batch 53  MS-SSIM: 0.92903	0.96849	0.98052	0.98627	0.98954	0.99176	0.99323	0.99431	0.99506	0.99568	0.99618	0.99660	0.99696	0.99721	0.99741	0.99754
batch 54  MS-SSIM: 0.92952	0.96882	0.98074	0.98644	0.98967	0.99186	0.99332	0.99438	0.99512	0.99573	0.99623	0.99664	0.99700	0.99725	0.99744	0.99757
batch 55  MS-SSIM: 0.92981	0.96894	0.98081	0.98648	0.98970	0.99188	0.99334	0.99441	0.99514	0.99575	0.99625	0.99666	0.99701	0.99726	0.99745	0.99758
