0.92850	0.96772	0.97981	0.98565	0.98903	0.99133	0.99284	0.99395	0.99470	0.99535	0.99587	0.99631	0.99670	0.99697	0.99717	0.99732
0.92730	0.96669	0.97904	0.98498	0.98847	0.99085	0.99242	0.99358	0.99435	0.99503	0.99557	0.99603	0.99644	0.99672	0.99694	0.99710
0.92575	0.96615	0.97852	0.98451	0.98805	0.99050	0.99213	0.99330	0.99411	0.99480	0.99536	0.99584	0.99626	0.99656	0.99679	0.99695
0.92483	0.96606	0.97864	0.98471	0.98825	0.99069	0.99230	0.99348	0.99427	0.99497	0.99552	0.99599	0.99640	0.99670	0.99692	0.99708
0.92586	0.96680	0.97921	0.98509	0.98852	0.99091	0.99249	0.99364	0.99442	0.99510	0.99564	0.99610	0.99651	0.99679	0.99701	0.99716
0.92979	0.96912	0.98086	0.98644	0.98965	0.99183	0.99326	0.99431	0.99503	0.99562	0.99611	0.99652	0.99688	0.99713	0.99732	0.99745
0.92845	0.96737	0.97981	0.98577	0.98918	0.99151	0.99303	0.99414	0.99489	0.99552	0.99604	0.99646	0.99683	0.99709	0.99728	0.99742
0.92578	0.96686	0.97965	0.98568	0.98913	0.99144	0.99293	0.99402	0.99474	0.99535	0.99586	0.99629	0.99667	0.99694	0.99714	0.99728
